age,income,account_age,clicks_last_month,promo_clicks,engagement_score,last_login_days,subscription_type,region,device_type,previous_upsell_attempts,average_session_time,upsell
45,2245.19,25,0,0,0.0,17,Advanced,West,Mobile,0,0.89,0
24,,31,19,0,9.68,19,Advanced,South,Tablet,0,10.2,1
37,2359.23,16,15,5,1.03,54,Advanced,South,Desktop,1,12.92,0
33,299.83,17,30,6,0.0,0,Basic,East,Tablet,1,3.64,0
36,598.92,28,0,23,8.03,4,Premium,South,Desktop,0,18.08,0
16,2130.05,4,22,0,6.96,7,Premium,East,Tablet,1,16.12,1
38,13202.11,26,2,6,0.0,10,Advanced,West,Desktop,3,1.31,0
59,819.23,22,27,0,0.0,0,Premium,East,Tablet,0,3.42,0
37,3731.54,14,1,19,0.0,0,Advanced,North,Mobile,2,12.68,0
32,945.13,29,0,24,1.74,0,Premium,West,Tablet,2,5.28,0
16,541.66,30,0,0,22.75,26,Basic,North,Tablet,4,13.03,0
19,4727.47,13,31,0,12.69,0,Premium,South,Desktop,0,8.89,0
16,520.33,23,9,0,20.97,23,Premium,West,Desktop,4,15.62,0
42,1715.77,12,19,0,,26,Advanced,South,Tablet,1,11.49,1
16,,28,0,0,10.11,21,Premium,North,Tablet,1,20.02,0
27,241.43,11,2,9,0.0,0,Basic,West,Mobile,3,2.93,0
20,758.82,3,37,0,0.0,0,Premium,West,Mobile,0,4.54,0
21,1083.67,19,8,0,24.77,24,Advanced,South,Desktop,4,4.18,0
55,1954.11,14,34,8,0.0,31,Premium,East,Desktop,1,9.37,0
49,3181.43,19,14,0,0.0,0,Basic,East,Tablet,0,2.33,0
16,116.71,40,0,0,43.9,45,Basic,West,Desktop,0,7.44,0
20,949.62,17,9,0,30.51,52,Advanced,North,Desktop,2,14.79,0
56,469.14,11,16,12,0.0,0,Premium,South,Mobile,2,13.78,0
45,359.09,35,18,17,0.0,9,Basic,East,Tablet,2,12.61,0
75,185.63,2,26,18,0.0,0,Advanced,West,Tablet,2,21.4,0
26,2513.15,29,0,0,12.05,8,Premium,North,Desktop,0,3.49,1
16,243.92,22,5,0,0.0,1,Premium,West,Desktop,4,10.71,0
16,264.92,48,17,0,7.37,13,Premium,South,Desktop,3,26.93,0
44,,21,0,0,41.97,26,Premium,West,Desktop,0,15.18,1
25,167.23,13,23,0,25.07,15,Advanced,West,Mobile,1,6.5,1
48,951.62,4,14,3,0.0,0,Basic,West,Mobile,0,9.72,0
21,460.71,11,17,0,0.0,0,Premium,North,Tablet,2,14.03,0
52,621.15,21,26,12,0.93,20,Basic,North,Mobile,2,12.13,0
36,2217.69,6,24,0,0.0,3,Basic,South,Tablet,3,7.81,0
16,5388.98,42,0,0,28.69,21,Premium,West,Tablet,2,5.25,0
16,1400.16,35,1,0,28.87,31,Advanced,South,Mobile,0,10.57,0
26,623.53,24,21,3,0.0,0,Premium,North,Mobile,1,7.25,0
46,3035.27,23,7,17,3.64,0,Advanced,North,Mobile,3,18.51,0
47,5752.06,19,9,0,0.0,37,Advanced,West,Desktop,2,5.57,0
53,17666.08,3,0,9,0.0,0,Premium,South,Mobile,3,3.52,0
57,1781.24,23,14,29,0.0,0,Premium,West,Desktop,2,18.68,0
16,1713.91,22,14,0,14.58,14,Basic,North,Tablet,1,10.49,0
28,1678.88,1,15,0,20.36,36,Premium,East,Desktop,2,13.31,0
16,4235.95,14,0,0,20.91,42,Basic,West,Tablet,4,25.73,0
34,714.76,2,27,0,18.86,44,Advanced,West,Mobile,4,23.41,0
38,757.97,6,0,3,0.0,0,Premium,East,Mobile,1,3.2,0
61,991.72,18,0,6,0.0,0,Advanced,East,Desktop,1,3.36,0
55,1952.9,32,17,14,0.0,0,Basic,West,Tablet,2,12.08,0
50,249.57,0,50,11,0.0,0,Premium,South,Mobile,1,1.49,0
32,668.5,14,24,0,23.05,24,Basic,West,Desktop,0,8.53,0
51,337.32,22,12,6,0.0,8,Basic,East,Desktop,2,15.53,0
20,1199.52,40,10,0,36.93,40,Advanced,North,Desktop,3,8.93,1
52,1387.56,23,34,10,9.63,24,Advanced,West,Desktop,3,14.38,0
47,2705.25,30,32,0,0.0,0,Basic,North,Desktop,3,1.26,1
30,683.13,33,26,5,,0,Premium,South,Tablet,2,7.14,0
63,1059.15,35,38,8,,0,Basic,South,Mobile,1,15.91,0
16,179.93,9,3,0,12.64,20,Premium,West,Tablet,4,13.82,1
41,1705.94,3,8,0,3.51,0,Premium,North,Mobile,4,4.52,0
49,516.23,26,25,0,0.0,7,Premium,East,Desktop,3,12.9,0
66,383.52,23,40,0,,26,Premium,East,Desktop,3,20.2,1
19,2295.37,14,6,0,,7,Premium,North,Mobile,1,3.68,0
45,10423.5,4,19,0,13.62,27,Premium,South,Desktop,4,8.17,1
78,432.76,20,22,21,0.0,17,Advanced,East,Mobile,4,8.53,0
64,806.31,25,47,16,0.0,3,Premium,South,Mobile,0,22.14,0
16,5142.46,15,0,0,0.0,0,Basic,West,Desktop,1,5.55,0
50,73.53,30,7,9,0.0,36,Advanced,South,Desktop,2,2.43,0
33,827.89,25,26,0,13.06,12,Advanced,South,Tablet,4,7.79,1
32,159.31,5,14,0,14.26,28,Premium,North,Desktop,0,19.22,0
63,2089.52,30,29,18,0.0,18,Premium,East,Mobile,1,8.81,0
16,902.96,47,0,0,11.22,0,Advanced,South,Desktop,3,0.88,0
18,,2,0,0,33.54,46,Basic,South,Tablet,0,3.43,0
29,303.39,0,0,3,0.0,0,Basic,South,Tablet,4,2.74,0
28,2691.49,37,0,18,14.7,16,Advanced,North,Mobile,2,4.28,0
46,1251.96,37,42,0,0.0,32,Advanced,South,Tablet,3,2.96,0
24,1670.99,6,18,5,0.0,0,Premium,North,Desktop,1,5.58,0
38,313.58,0,53,12,0.0,0,Advanced,East,Desktop,1,12.14,0
21,4914.47,14,7,0,25.22,37,Basic,West,Desktop,1,15.54,0
59,,26,28,0,4.76,16,Basic,West,Tablet,3,4.39,1
45,,34,23,2,0.0,10,Premium,South,Desktop,2,2.26,0
30,2648.29,4,17,0,10.27,16,Premium,East,Desktop,2,6.95,0
52,1634.18,6,2,9,0.0,0,Advanced,North,Desktop,4,9.74,0
16,352.4,22,25,0,27.47,21,Premium,South,Desktop,4,0.43,0
18,5936.43,19,8,0,37.36,10,Premium,East,Mobile,3,20.43,1
44,3443.94,1,41,0,0.0,36,Advanced,East,Tablet,4,7.65,0
47,1528.25,5,13,0,0.0,0,Advanced,West,Tablet,4,4.72,0
29,5409.36,18,15,0,39.58,54,Advanced,East,Desktop,0,10.38,0
18,881.91,27,0,0,6.09,0,Premium,East,Tablet,0,1.28,0
70,400.09,22,17,24,0.0,0,Advanced,East,Desktop,1,22.17,0
16,971.6,19,4,0,36.84,49,Basic,West,Tablet,1,10.88,0
16,1542.87,28,0,0,19.94,12,Advanced,North,Mobile,2,5.46,0
16,787.02,21,1,0,43.12,50,Advanced,North,Tablet,0,9.58,0
64,1245.58,25,40,13,0.0,0,Premium,West,Tablet,3,19.22,0
51,3416.31,4,22,5,0.0,10,Advanced,North,Mobile,0,1.38,0
35,904.62,2,20,0,24.46,37,Basic,East,Desktop,4,15.43,1
47,101.4,33,27,16,0.0,15,Basic,North,Mobile,4,8.84,0
53,3874.41,1,10,0,0.0,1,Premium,West,Desktop,0,11.24,0
45,456.43,1,10,0,22.06,36,Basic,East,Desktop,2,10.39,0
42,1373.89,6,0,10,0.0,15,Basic,West,Tablet,4,0.84,0
38,4779.9,43,30,0,0.0,41,Premium,East,Desktop,4,0.54,0
49,1043.23,13,14,18,0.0,0,Advanced,West,Mobile,1,12.47,0
41,838.0,8,12,4,0.0,22,Basic,East,Mobile,2,1.08,0
53,2300.47,19,3,11,0.0,0,Basic,West,Mobile,1,13.98,0
50,1171.14,12,25,1,0.0,5,Premium,West,Mobile,1,4.68,0
62,111.75,7,50,0,0.0,9,Basic,South,Tablet,1,4.31,1
58,1436.0,14,8,0,21.55,20,Basic,East,Desktop,4,9.29,1
16,202.59,27,28,0,0.0,4,Basic,North,Tablet,0,13.52,1
16,670.79,33,25,4,3.68,0,Premium,South,Tablet,1,3.86,0
49,,6,44,1,,0,Advanced,South,Tablet,0,9.13,0
16,106.61,20,0,0,32.97,36,Advanced,East,Desktop,1,9.51,0
24,405.81,26,20,0,19.05,28,Basic,North,Tablet,1,18.17,0
54,2406.47,16,9,13,0.0,2,Advanced,West,Desktop,2,16.16,0
59,502.37,41,13,17,0.0,5,Advanced,East,Mobile,3,9.77,0
45,900.49,24,28,1,0.0,36,Premium,North,Tablet,1,0.74,0
16,972.05,28,15,0,12.33,0,Premium,East,Tablet,3,2.78,0
33,596.54,16,26,0,16.42,28,Advanced,West,Desktop,4,1.28,1
16,1288.15,28,25,7,0.0,0,Advanced,West,Mobile,2,17.03,0
50,1775.69,16,24,1,0.0,30,Advanced,East,Desktop,3,1.01,0
39,2337.81,38,21,8,0.0,18,Advanced,East,Mobile,4,3.8,0
33,801.42,28,18,14,0.0,0,Basic,East,Desktop,2,15.63,0
45,1349.99,24,15,0,0.0,25,Advanced,East,Desktop,3,1.36,0
16,119.07,20,9,0,,3,Premium,South,Mobile,4,14.15,0
64,1042.28,27,17,0,8.45,13,Premium,South,Mobile,3,10.4,1
16,310.06,15,0,0,,8,Premium,West,Desktop,1,2.49,0
73,965.22,17,29,10,0.0,30,Premium,West,Mobile,0,10.64,0
38,598.39,3,0,5,0.0,0,Advanced,East,Mobile,3,19.13,0
28,255.41,27,35,0,27.75,27,Premium,North,Desktop,2,11.75,0
20,882.37,19,30,3,0.0,0,Basic,North,Desktop,4,14.14,0
16,2080.35,22,0,0,10.22,6,Advanced,South,Desktop,4,4.12,1
16,123.47,39,0,0,43.74,49,Advanced,North,Desktop,2,16.71,0
44,274.76,10,17,5,0.0,0,Premium,West,Desktop,3,11.56,0
46,132.83,15,0,9,0.35,0,Premium,West,Tablet,0,11.97,0
39,643.25,19,31,0,21.63,27,Premium,South,Mobile,0,8.73,0
49,388.81,9,14,8,0.0,0,Basic,North,Tablet,4,4.73,0
16,919.94,40,25,6,0.0,0,Advanced,West,Tablet,0,2.08,0
36,291.65,14,8,0,0.0,16,Premium,North,Desktop,1,9.02,0
41,85.66,36,12,23,1.7,25,Basic,West,Mobile,4,5.08,0
16,1115.56,15,4,0,27.88,27,Basic,East,Mobile,2,7.9,0
41,661.61,7,26,0,32.12,45,Premium,North,Tablet,0,8.67,0
37,1012.37,4,0,8,0.0,0,Advanced,East,Desktop,3,9.54,0
39,223.12,29,22,12,0.0,12,Advanced,South,Mobile,1,7.47,0
29,1368.71,5,10,0,5.35,22,Premium,North,Desktop,4,20.01,0
31,899.89,29,8,2,,2,Basic,West,Tablet,1,10.37,0
49,518.62,15,40,7,0.0,5,Premium,West,Tablet,2,4.17,0
33,3366.48,5,37,0,5.01,19,Premium,West,Desktop,4,2.73,0
16,804.36,40,0,0,33.58,13,Premium,East,Tablet,2,11.32,1
46,1282.22,13,0,7,0.0,0,Premium,East,Mobile,4,0.76,0
57,1015.46,27,20,8,0.0,0,Basic,North,Desktop,3,9.26,0
69,14421.33,2,19,0,18.09,34,Premium,South,Mobile,4,10.21,1
21,1316.57,36,35,0,,28,Advanced,East,Mobile,2,0.65,1
16,6218.38,46,1,0,14.47,0,Advanced,East,Desktop,1,8.94,0
16,962.21,32,0,0,17.98,6,Advanced,West,Tablet,1,8.99,0
22,,60,28,0,,12,Basic,South,Tablet,0,1.64,1
25,63.88,31,17,15,0.0,5,Premium,East,Tablet,3,3.97,0
16,167.68,30,17,0,23.11,2,Advanced,West,Desktop,2,0.4,0
16,1286.0,31,20,0,36.12,43,Advanced,North,Mobile,1,16.86,0
20,775.59,26,52,5,6.11,7,Advanced,West,Desktop,4,13.61,0
63,255.44,18,42,0,0.71,11,Advanced,East,Mobile,3,13.59,1
30,621.95,39,2,0,16.33,22,Basic,West,Tablet,1,21.79,1
59,655.5,21,4,13,0.0,0,Basic,South,Desktop,2,5.9,0
19,,13,9,0,28.47,48,Premium,West,Desktop,1,25.23,0
62,543.03,31,13,0,18.05,11,Premium,East,Desktop,3,2.99,1
31,,7,14,0,27.24,37,Advanced,West,Desktop,2,5.63,0
40,1131.61,40,0,19,0.0,0,Advanced,South,Desktop,2,19.55,0
34,857.37,2,16,0,9.46,3,Premium,North,Tablet,2,2.05,0
39,619.55,9,18,0,30.8,57,Premium,West,Mobile,3,23.61,0
42,334.03,1,0,14,15.27,27,Advanced,South,Mobile,2,3.88,1
47,724.26,17,21,8,0.0,0,Basic,South,Mobile,3,5.89,0
35,302.77,32,21,17,1.59,20,Basic,West,Tablet,1,18.05,0
72,3436.63,14,36,15,0.0,7,Basic,North,Tablet,3,15.23,0
23,6123.74,22,8,0,0.0,0,Advanced,West,Mobile,1,6.97,0
45,2669.0,31,31,0,2.99,15,Basic,North,Tablet,2,8.56,1
29,996.12,2,14,0,24.48,38,Basic,North,Desktop,1,7.68,0
48,359.14,11,0,10,0.0,0,Advanced,East,Tablet,1,11.74,0
16,439.48,33,0,0,12.14,5,Advanced,West,Mobile,2,9.39,0
40,1570.69,13,34,0,41.31,51,Premium,West,Tablet,0,4.29,0
50,93.12,22,31,0,1.31,56,Basic,West,Tablet,1,0.66,0
19,703.66,32,27,0,14.43,21,Premium,West,Desktop,3,15.47,0
45,388.6,24,9,0,15.58,9,Basic,South,Tablet,0,9.76,1
16,1371.94,34,6,0,38.47,24,Premium,North,Mobile,3,2.3,0
66,,19,29,13,0.0,0,Advanced,West,Desktop,4,12.81,0
19,1240.15,8,18,0,0.0,0,Basic,South,Mobile,1,2.72,0
16,1465.5,49,0,0,49.82,56,Advanced,South,Mobile,4,23.95,0
16,,17,25,2,11.77,11,Advanced,North,Desktop,4,14.36,1
62,1209.31,22,20,26,9.42,3,Premium,East,Tablet,2,26.23,0
16,7513.05,30,0,0,22.81,28,Advanced,North,Mobile,3,17.78,0
26,754.87,17,9,0,20.14,21,Advanced,North,Tablet,3,6.96,0
58,1770.52,7,11,0,14.36,24,Advanced,North,Desktop,4,3.84,1
16,,12,3,0,30.92,19,Basic,South,Mobile,4,22.93,1
16,3485.69,1,22,0,3.51,10,Premium,South,Tablet,4,12.49,1
48,2849.64,14,14,7,0.0,8,Basic,West,Mobile,0,2.97,0
36,633.58,31,2,0,5.6,3,Basic,East,Mobile,1,4.71,1
56,846.28,1,38,0,40.05,65,Advanced,South,Desktop,1,13.13,0
48,4972.64,5,52,9,2.29,0,Premium,East,Desktop,4,0.67,0
43,1381.02,3,46,0,19.64,44,Basic,East,Mobile,0,19.05,0
16,621.85,53,0,0,35.56,52,Basic,North,Desktop,4,33.32,0
64,683.75,5,0,20,0.0,0,Advanced,East,Desktop,1,13.02,0
40,2235.0,17,3,13,0.0,0,Premium,East,Mobile,4,17.21,0
80,,29,44,29,0.0,22,Advanced,West,Tablet,1,19.36,0
19,166.02,26,19,0,14.64,35,Premium,West,Tablet,2,26.16,0
53,1198.74,15,38,3,0.0,0,Advanced,West,Desktop,2,1.42,0
40,901.74,0,22,0,21.74,34,Basic,North,Mobile,1,12.21,0
40,549.65,32,0,18,19.95,26,Premium,North,Tablet,3,6.12,0
48,1003.02,23,10,13,0.0,4,Premium,North,Mobile,1,6.48,0
16,243.34,9,11,0,0.0,0,Basic,North,Desktop,4,0.83,0
28,630.58,7,32,0,34.93,42,Premium,East,Tablet,4,3.16,1
16,922.09,20,3,0,0.0,0,Basic,North,Tablet,0,1.9,0
16,1393.33,21,17,6,0.0,0,Advanced,East,Tablet,0,10.42,0
52,,31,9,4,0.0,27,Advanced,North,Mobile,4,6.03,0
38,412.24,34,0,10,0.0,13,Basic,East,Mobile,4,0.26,0
16,1930.72,26,13,0,30.37,28,Advanced,South,Mobile,2,2.74,0
26,2798.25,38,6,0,0.0,2,Advanced,North,Tablet,3,0.13,1
35,1578.24,32,20,4,0.0,37,Premium,North,Mobile,0,5.21,0
80,308.02,13,42,0,2.48,15,Advanced,South,Tablet,1,9.29,1
56,325.28,1,24,4,0.0,0,Basic,South,Tablet,2,8.18,0
27,,22,29,2,5.66,5,Advanced,West,Desktop,0,16.73,1
50,,19,10,21,0.0,0,Premium,East,Tablet,0,15.97,0
25,3302.01,3,38,0,0.0,0,Basic,North,Tablet,1,3.77,0
50,2594.4,0,14,8,0.0,0,Advanced,East,Tablet,0,8.39,0
46,770.51,13,17,0,0.0,17,Premium,South,Mobile,3,5.7,0
61,1135.68,0,27,0,0.0,4,Premium,East,Desktop,0,4.99,0
78,2872.5,33,61,0,0.0,9,Basic,South,Tablet,3,19.75,0
22,193.47,17,2,0,7.21,15,Advanced,East,Desktop,1,4.08,1
38,9887.83,21,7,0,16.02,23,Advanced,East,Mobile,2,8.01,1
72,,12,45,9,0.0,0,Advanced,East,Tablet,4,11.66,0
53,7797.45,29,22,16,0.0,1,Basic,North,Tablet,2,7.73,0
75,1026.48,39,14,5,16.68,6,Advanced,East,Desktop,1,10.33,1
59,,9,0,24,0.0,0,Advanced,East,Desktop,2,10.71,0
16,2089.96,34,0,0,40.69,45,Basic,North,Tablet,3,11.83,0
25,3486.85,6,0,0,33.78,42,Advanced,East,Desktop,4,6.14,0
16,457.48,20,13,0,13.37,39,Premium,East,Tablet,1,35.25,0
78,277.29,26,35,15,,14,Advanced,South,Mobile,1,10.43,0
44,2209.24,16,15,4,0.0,29,Basic,East,Mobile,3,0.82,0
16,2638.98,36,20,0,22.14,9,Advanced,South,Mobile,4,1.05,0
31,319.85,7,15,5,4.38,14,Premium,South,Mobile,4,18.97,0
16,1462.29,42,0,0,52.72,47,Advanced,West,Mobile,0,7.55,0
16,2972.08,51,33,3,4.95,0,Advanced,South,Desktop,0,13.0,0
16,697.09,31,9,0,21.66,21,Basic,South,Desktop,1,2.98,0
25,,29,12,0,13.29,7,Advanced,North,Tablet,1,0.33,1
37,7458.26,20,6,0,25.62,28,Basic,South,Mobile,1,13.64,1
16,563.89,18,0,0,27.67,33,Premium,South,Mobile,1,8.23,0
30,389.1,32,25,0,,2,Premium,North,Desktop,0,2.0,0
57,1762.71,26,19,16,0.0,5,Advanced,North,Mobile,4,16.71,0
29,7488.76,6,8,0,20.81,33,Basic,South,Desktop,3,8.07,0
16,1251.39,31,0,0,16.35,0,Basic,North,Tablet,2,5.71,0
39,546.62,6,36,0,13.8,27,Premium,West,Desktop,4,2.56,0
79,1506.51,19,45,0,0.0,23,Premium,East,Mobile,3,13.73,0
46,1319.38,11,21,9,0.0,30,Advanced,East,Mobile,4,4.36,0
39,708.66,16,0,0,0.0,0,Basic,North,Desktop,2,13.53,0
29,1028.32,9,28,0,18.92,16,Premium,East,Desktop,4,0.25,0
63,244.95,8,1,25,,0,Advanced,North,Mobile,2,20.08,0
16,422.12,27,0,0,9.3,13,Advanced,North,Desktop,4,16.11,0
51,507.59,28,24,12,6.67,22,Premium,South,Tablet,0,16.68,0
63,2031.51,5,17,0,20.75,31,Premium,East,Desktop,3,9.66,1
69,1421.92,29,26,0,17.87,11,Advanced,South,Mobile,4,12.86,1
53,1461.7,9,26,0,0.0,0,Advanced,East,Mobile,3,9.64,0
17,463.22,5,6,0,7.4,3,Advanced,South,Tablet,2,4.82,0
16,1206.78,14,11,0,4.84,8,Advanced,West,Desktop,2,9.43,0
61,,11,31,3,0.0,31,Basic,West,Tablet,0,4.71,0
41,1076.7,2,22,0,5.77,30,Basic,East,Desktop,2,9.49,1
24,3117.98,13,2,0,32.77,56,Basic,North,Tablet,0,22.71,0
34,281.9,23,23,0,21.25,22,Basic,South,Mobile,4,10.53,0
39,896.8,22,7,8,0.0,29,Advanced,East,Desktop,3,4.92,0
45,443.92,3,17,0,31.53,39,Basic,West,Tablet,2,14.22,1
53,,11,17,0,0.0,0,Basic,West,Tablet,4,0.79,0
22,2641.75,27,13,0,23.02,23,Basic,West,Desktop,4,4.54,0
36,7070.76,39,0,0,18.49,0,Basic,South,Mobile,4,2.58,1
35,2999.21,51,0,0,5.52,0,Advanced,South,Mobile,3,0.44,1
37,4801.62,4,24,0,17.7,21,Premium,East,Desktop,1,2.33,0
16,1338.4,20,10,0,0.54,0,Premium,South,Mobile,3,4.77,0
62,442.4,12,19,13,0.0,5,Premium,North,Mobile,4,10.24,0
63,,13,31,14,0.0,0,Advanced,South,Tablet,2,10.33,0
53,6614.15,0,0,8,0.0,0,Advanced,North,Desktop,3,10.24,0
32,4586.7,26,0,4,0.0,3,Basic,West,Mobile,3,1.08,0
78,3871.51,32,64,7,0.0,30,Premium,West,Desktop,2,13.45,0
16,937.59,19,27,0,10.22,13,Premium,North,Tablet,1,10.55,0
40,4019.83,38,12,0,6.05,4,Basic,South,Desktop,4,7.38,1
28,1502.49,3,18,0,,21,Advanced,South,Mobile,2,9.79,0
19,2625.62,13,16,0,26.33,30,Basic,North,Mobile,2,11.04,1
19,685.86,31,28,0,5.6,0,Basic,East,Tablet,3,7.03,0
34,1015.3,21,3,10,0.0,35,Basic,South,Mobile,3,9.18,0
19,58.35,24,38,10,0.0,1,Basic,East,Mobile,3,27.62,0
66,3574.25,18,37,0,0.0,15,Premium,South,Desktop,1,1.98,0
25,613.08,1,6,0,16.77,18,Basic,South,Tablet,0,3.03,0
80,3250.05,29,48,0,20.93,24,Basic,East,Desktop,0,20.15,1
45,1975.5,5,0,18,,28,Advanced,North,Desktop,2,6.24,1
16,11778.74,20,0,0,6.62,14,Advanced,East,Tablet,0,17.93,0
41,2856.4,8,11,6,0.0,0,Premium,East,Desktop,2,2.7,0
36,1681.09,28,41,0,26.84,33,Premium,South,Tablet,3,3.38,1
37,540.17,6,55,12,,0,Advanced,East,Tablet,2,17.53,0
53,1884.19,24,25,13,2.28,31,Basic,West,Tablet,0,11.83,0
48,2575.31,15,23,0,26.99,42,Advanced,East,Tablet,2,4.17,0
16,702.47,36,28,3,9.05,21,Advanced,South,Tablet,2,25.47,0
40,517.12,7,31,3,16.98,44,Advanced,South,Tablet,1,29.22,0
34,2138.55,5,22,0,28.27,36,Advanced,East,Mobile,0,3.78,0
29,,21,28,0,20.14,1,Premium,West,Mobile,1,7.59,0
33,87.04,3,16,0,15.8,9,Advanced,South,Desktop,2,3.49,0
23,1811.24,27,16,3,4.59,0,Advanced,North,Tablet,2,3.37,0
41,917.67,21,0,9,47.89,24,Premium,East,Mobile,3,7.88,1
16,624.61,4,22,1,1.28,13,Premium,South,Mobile,0,22.51,1
45,1066.81,15,12,2,0.0,17,Basic,North,Tablet,1,5.35,0
17,295.02,36,0,0,34.43,41,Premium,West,Mobile,3,13.83,0
42,5751.68,8,0,7,3.08,4,Advanced,East,Mobile,2,7.29,0
64,1514.16,38,35,24,0.0,8,Basic,West,Mobile,0,22.91,0
50,1123.1,11,23,3,0.0,0,Premium,North,Mobile,4,7.04,0
16,496.5,1,5,0,5.06,0,Premium,South,Mobile,3,8.09,1
56,572.03,20,24,3,0.0,20,Advanced,South,Desktop,1,9.66,0
44,755.17,1,30,6,0.59,25,Premium,North,Mobile,0,28.08,0
30,400.22,18,27,0,9.81,8,Premium,South,Tablet,0,11.93,0
41,2277.57,23,14,7,0.0,8,Basic,South,Tablet,3,9.19,0
28,313.09,19,4,0,60.36,85,Basic,East,Tablet,3,21.61,0
18,1348.29,24,15,1,12.99,12,Basic,West,Tablet,4,11.02,0
41,4508.98,12,11,0,0.0,0,Premium,East,Mobile,0,0.84,0
34,706.43,39,0,11,0.98,32,Premium,East,Tablet,0,1.28,0
16,,34,15,0,0.0,3,Basic,West,Desktop,0,12.13,1
16,892.24,23,17,0,27.9,35,Advanced,South,Tablet,0,8.73,0
36,1080.88,15,0,2,0.0,10,Premium,West,Mobile,4,3.39,0
41,706.7,21,17,8,0.0,0,Advanced,West,Desktop,2,13.49,0
42,1117.3,26,14,10,0.0,0,Premium,South,Mobile,3,15.9,0
16,478.37,34,4,0,32.07,23,Premium,North,Desktop,2,3.11,0
18,,20,17,0,30.33,48,Basic,North,Mobile,3,16.74,0
28,2568.72,14,26,0,11.29,10,Advanced,West,Desktop,4,1.94,0
24,1163.5,44,1,7,0.0,0,Premium,North,Tablet,1,9.44,0
37,2560.08,35,0,0,21.27,3,Advanced,South,Desktop,2,3.86,1
65,,10,25,2,0.0,16,Advanced,West,Tablet,0,15.97,0
60,5586.67,17,21,15,0.0,0,Advanced,South,Desktop,3,25.72,0
33,5966.46,33,0,5,0.0,33,Premium,South,Mobile,3,6.18,0
53,683.28,16,42,2,2.07,10,Premium,North,Desktop,0,0.85,0
28,323.02,3,25,0,0.0,7,Advanced,North,Tablet,3,3.33,1
58,1883.76,37,28,15,0.0,39,Basic,East,Tablet,2,7.48,0
46,4023.36,18,13,0,,4,Basic,South,Tablet,0,0.75,1
53,819.02,14,24,3,0.0,0,Premium,South,Tablet,1,6.74,0
19,283.41,25,16,0,37.03,33,Premium,South,Desktop,3,0.71,0
56,1236.51,19,20,10,0.0,6,Advanced,East,Desktop,3,12.21,0
48,1126.66,0,0,13,0.0,0,Premium,East,Mobile,2,8.36,0
80,656.62,23,43,8,0.0,4,Advanced,South,Desktop,3,17.16,0
50,2876.86,19,0,6,7.76,11,Premium,South,Mobile,3,2.39,1
68,1116.34,4,4,14,0.0,0,Advanced,North,Tablet,3,17.2,0
19,505.05,0,3,0,24.37,23,Basic,East,Mobile,1,6.57,0
55,497.9,6,3,0,0.0,0,Basic,South,Desktop,0,3.51,0
16,2522.75,5,27,0,5.38,0,Premium,West,Desktop,1,1.89,1
29,998.38,22,0,14,10.09,15,Premium,East,Desktop,2,9.66,0
58,714.76,21,34,1,5.86,11,Advanced,East,Mobile,2,0.06,1
24,,27,18,0,43.01,58,Basic,West,Tablet,0,18.67,0
47,1200.51,10,15,6,0.0,14,Basic,North,Mobile,2,2.04,0
20,529.93,2,29,0,4.77,19,Premium,South,Desktop,3,1.74,1
16,1057.23,35,26,0,0.0,0,Basic,South,Mobile,4,4.39,0
16,679.72,24,7,0,3.27,7,Basic,West,Tablet,3,13.92,0
16,1220.91,27,20,0,14.62,24,Premium,South,Tablet,2,19.06,0
16,643.43,27,10,0,1.89,0,Basic,North,Desktop,2,10.94,0
24,,11,26,0,9.73,5,Advanced,East,Desktop,0,3.74,0
21,1987.56,17,26,0,22.15,23,Basic,East,Mobile,3,0.2,1
16,410.0,6,8,0,1.28,0,Advanced,East,Desktop,0,6.95,0
16,751.43,39,7,0,8.7,0,Premium,East,Tablet,4,7.14,0
29,1269.08,17,0,0,,54,Advanced,West,Tablet,3,6.89,0
43,1829.74,4,39,0,25.84,31,Basic,South,Desktop,0,0.88,0
23,769.61,18,7,0,18.55,35,Premium,North,Desktop,2,19.77,0
16,749.28,12,12,0,31.71,13,Basic,South,Mobile,1,5.65,1
61,2707.96,11,0,12,0.0,0,Advanced,North,Mobile,3,24.35,0
48,2420.28,12,5,13,2.58,22,Basic,East,Mobile,2,2.35,0
40,4237.83,12,12,0,0.0,24,Advanced,West,Tablet,1,3.63,0
16,,38,29,3,0.0,0,Basic,East,Mobile,0,14.5,0
65,436.85,23,42,0,0.0,33,Basic,North,Desktop,1,7.79,0
22,400.23,16,15,0,26.99,28,Advanced,West,Desktop,2,7.57,0
47,466.38,42,2,30,0.0,0,Advanced,North,Desktop,4,18.96,0
42,322.47,21,25,0,8.42,15,Basic,South,Mobile,4,6.52,1
16,577.93,24,0,8,3.44,7,Basic,North,Mobile,2,7.46,0
19,162.32,63,6,2,11.87,0,Premium,North,Desktop,3,0.07,1
16,563.22,24,0,0,53.24,69,Basic,South,Tablet,3,10.91,0
17,,15,33,2,0.0,0,Premium,North,Tablet,3,11.24,0
16,,38,19,0,11.34,12,Premium,West,Tablet,3,16.98,0
16,1006.2,47,17,0,18.51,37,Advanced,East,Mobile,3,1.62,1
50,666.95,8,63,0,2.61,32,Advanced,East,Desktop,4,16.85,1
